"amount_deviation","bank_name","bin","card_subtype","card_type","case_address","client_hour","count_digit_in_login","day_of_week","last_domain_zone","phone_2","status"
"-3","ISTITUTO CENTRALE DELLE BANCHE","522694","standard","MasterCard","mixed","10","1","7","com","24","false"
"-3","PBS INTERNATIONAL A/S","457190","classic","VISA card","mixed","10","0","7","com","undefined","false"
"-3","JYSKE BANK","405245","classic","VISA card","mixed","10","0","7","com","undefined","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","10","2","7","com","53","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","10","1","7","com","88","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","10","0","7","com","46","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","11","0","7","com","29","false"
"-3","BANCO POPOLARE SOCIETA COOPERATIVA","540058","standard","MasterCard","mixed","11","0","7","it","37","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","11","0","7","com","80","false"
"-3","BANCA DI SASSARI S.P.A.","520942","standard","MasterCard","mixed","11","0","7","com","45","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","11","0","7","com","33","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","11","0","7","com","88","false"
"-3","BANK OF AMERICA, N.A.","534232","standard","MasterCard","mixed","11","0","7","com","92","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","11","2","7","com","33","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","12","2","7","com","28","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","12","0","7","com","47","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","12","0","7","it","33","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","05","4","7","com","89","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","12","0","7","com","31","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","12","0","7","com","45","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","12","0","7","com","29","false"
"-3","POSTE ITALIANE","536414","standard","MasterCard","mixed","12","1","7","com","77","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","12","2","7","com","47","false"
"-3","BANK OF AMERICA, N.A.","534232","standard","MasterCard","mixed","12","2","7","com","29","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","lowercase","12","2","7","com","40","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","12","2","7","com","40","false"
"-3","undefined","535476","mastercard-debit","MasterCard","mixed","12","2","7","com","92","false"
"-3","CARTASI S.P.A.","453997","classic","VISA card","mixed","12","2","7","com","20","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","13","4","7","com","47","false"
"-3","BANCA MONTE DEI PASCHI DI SIENA S.P.A.","403027","classic","VISA card","mixed","13","0","7","com","38","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","13","2","7","com","66","false"
"-3","undefined","472675","classic","VISA card","mixed","13","0","7","com","29","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","13","2","7","com","39","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","13","2","7","com","27","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","13","2","7","com","46","false"
"-3","UNICREDIT S.P.A.","482498","classic","VISA card","mixed","13","0","7","it","35","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","13","0","7","it","71","false"
"-3","CARTASI S.P.A.","453997","classic","VISA card","mixed","13","0","7","it","20","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","13","1","7","com","49","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","13","2","7","it","91","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","13","2","7","com","40","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","13","3","7","com","24","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","13","2","7","it","66","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","13","0","7","it","47","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","13","0","7","com","40","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","13","8","7","com","29","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","13","8","7","com","29","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","13","0","7","com","33","false"
"-3","BANK OF AMERICA, N.A.","534232","standard","MasterCard","mixed","13","1","7","it","45","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","13","0","7","it","47","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","13","2","7","it","92","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","13","0","7","com","47","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","13","2","7","it","27","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","13","3","7","com","66","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","13","0","7","com","33","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","13","2","7","com","89","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","13","6","7","com","39","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","13","2","7","com","34","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","13","0","7","com","48","false"
"-3","INTESA SANPAOLO S.P.A.","530514","standard","MasterCard","mixed","14","1","7","it","28","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","14","3","7","com","48","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","14","2","7","com","38","false"
"-3","undefined","535570","mastercard-debit","MasterCard","mixed","14","2","7","com","80","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","lowercase","14","0","7","it","35","false"
"-3","undefined","535304","mastercard-debit","MasterCard","mixed","14","3","7","com","88","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","14","0","7","it","39","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","14","0","7","it","49","false"
"-3","CASSA DI RISPARMIO DI PARMA E PIACENZA S.P.A.","526724","standard","MasterCard","mixed","14","0","7","it","39","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","14","3","7","com","73","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","14","1","7","com","39","false"
"-3","INTESA SANPAOLO S.P.A.","534207","standard","MasterCard","mixed","14","2","7","com","33","false"
"-3","BANCA SELLA S.P.A.","533875","standard","MasterCard","mixed","14","2","7","com","29","false"
"-3","INTESA SANPAOLO S.P.A.","539832","standard","MasterCard","mixed","14","0","7","it","33","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","14","1","7","com","42","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","14","2","7","com","40","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","14","3","7","com","51","false"
"-3","undefined","535476","mastercard-debit","MasterCard","mixed","14","2","7","com","88","false"
"-3","BANCA SELLA S.P.A.","533875","standard","MasterCard","mixed","14","4","7","com","39","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","14","2","7","com","20","false"
"-3","BANCO POPOLARE SOCIETA COOPERATIVA","540058","standard","MasterCard","mixed","14","3","7","com","40","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","14","2","7","com","48","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","14","0","7","it","47","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","15","0","7","it","33","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","15","0","7","it","38","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","lowercase","15","1","7","com","28","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","15","0","7","it","46","false"
"-3","INTESA SANPAOLO S.P.A.","534207","standard","MasterCard","mixed","15","0","7","it","35","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","15","3","7","com","40","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","lowercase","15","0","7","com","71","false"
"-3","undefined","554591","standard","MasterCard","mixed","15","2","7","com","27","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","15","0","7","com","93","false"
"-3","DANSKE BANK A/S","557384","mastercard-debit","MasterCard","mixed","15","0","7","com","undefined","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","15","1","7","com","38","false"
"-3","CREDITO EMILIANO S.P.A.","531340","standard","MasterCard","mixed","15","2","7","com","28","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","15","2","7","com","79","false"
"-3","UNICREDIT S.P.A.","526430","standard","MasterCard","mixed","15","1","7","com","39","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","16","4","7","com","51","false"
"-3","undefined","535476","mastercard-debit","MasterCard","mixed","16","4","7","com","92","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","16","4","7","com","49","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","16","1","7","it","38","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","16","0","7","it","28","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","uppercase","16","0","7","com","40","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","16","0","7","it","47","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","16","0","7","com","96","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","lowercase","16","1","7","com","27","false"
"-3","BANCA POPOLARE DELL'ALTO ADIGE","533862","standard","MasterCard","mixed","16","0","7","com","47","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","16","0","7","it","34","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","16","2","7","it","33","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","17","0","7","it","91","true"
"-3","INTESA SANPAOLO S.P.A.","530514","standard","MasterCard","mixed","17","0","7","com","35","false"
"-3","CHEBANCA! S.P.A.","531158","standard","MasterCard","mixed","17","2","7","com","40","false"
"-3","BANCA MONTE DEI PASCHI DI SIENA S.P.A.","403027","classic","VISA card","mixed","17","6","7","com","92","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","17","2","7","it","42","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","18","0","7","it","40","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","18","1","7","com","77","false"
"-3","CARTASI S.P.A.","453997","classic","VISA card","mixed","18","2","7","com","33","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","18","0","7","it","91","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","19","3","7","com","31","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","19","0","7","it","49","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","19","0","7","it","05","true"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","19","1","7","com","92","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","19","0","7","com","51","false"
"-3","BANK OF AMERICA, N.A.","534232","standard","MasterCard","mixed","19","0","7","com","40","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","19","4","7","com","24","false"
"-3","UNICREDIT S.P.A.","526430","standard","MasterCard","mixed","19","0","7","com","46","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","20","0","7","com","47","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","20","2","7","com","31","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","20","0","7","it","40","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","20","0","7","it","71","false"
"-3","INTESA SANPAOLO S.P.A.","530514","standard","MasterCard","mixed","21","4","7","com","47","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","21","0","7","com","48","false"
"-3","BANCA MONTE DEI PASCHI DI SIENA S.P.A.","403027","classic","VISA card","mixed","21","2","7","com","28","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","21","0","7","com","89","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","21","0","7","com","89","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","21","2","7","com","29","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","21","0","7","com","38","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","22","2","7","com","33","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","22","2","7","com","29","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","23","2","1","it","88","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","23","3","1","it","39","false"
"-3","CASSA DI RISPARMIO DI PARMA E PIACENZA S.P.A.","526724","standard","MasterCard","mixed","23","2","1","com","48","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","23","1","1","com","39","false"
"-3","SETEFI S.P.A.","494331","classic","VISA card","mixed","08","0","1","it","38","false"
"1","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","2","1","com","24","false"
"1","CASSA DI RISPARMIO DI PARMA E PIACENZA S.P.A.","526724","standard","MasterCard","mixed","08","4","1","com","89","false"
"2","CASSA CENTRALE BANCA - CREDITO COOPERATIVO DEL NORD E","512669","standard","MasterCard","mixed","09","0","1","it","71","false"
"2","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","09","0","1","com","49","false"
"2","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","0","1","it","20","false"
"2","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","0","1","com","51","false"
"2","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","4","1","com","39","false"
"3","BIPITALIA DUCATO S.P.A.","418850","classic","VISA card","mixed","09","2","1","com","88","false"
"3","BANCA NAZIONALE DEL LAVORO S.P.A.","522701","standard","MasterCard","mixed","09","0","1","it","88","false"
"3","BANCO POPOLARE SOCIETA COOPERATIVA","540047","standard","MasterCard","mixed","09","2","1","com","38","false"
"3","PBS INTERNATIONAL A/S","457115","classic","VISA card","mixed","09","2","1","com","undefined","true"
"3","undefined","516499","standard","MasterCard","lowercase","09","2","1","com","33","true"
"3","FINDOMESTIC BANCA S.P.A.","546985","standard","MasterCard","mixed","09","0","1","com","47","false"
"3","undefined","479694","classic","VISA card","mixed","09","2","1","com","undefined","false"
"3","CARTASI S.P.A.","453997","classic","VISA card","mixed","09","2","1","com","39","false"
"3","undefined","524632","standard","MasterCard","mixed","09","0","1","com","47","false"
